Time,Cpu
600000000.0,0.12972939999999999
900000000.0,0.10375959999999999
1200000000.0,0.10299699999999998
1500000000.0,0.097373299999999996
1800000000.0,0.1066289
2100000000.0,0.096376699999999982
2400000000.0,0.13987354999999999
2700000000.0,0.10984509999999999
3000000000.0,0.099515799999999974
3300000000.0,0.14133969999999998
3600000000.0,0.10339189999999999
3900000000.0,0.097992199999999974
4200000000.0,0.10151999999999999
4500000000.0,0.11730449999999998
4800000000.0,0.15532609999999999
5100000000.0,0.11778759999999999
5400000000.0,0.099604999999999985
5700000000.0,0.090657699999999994
6000000000.0,0.095429899999999998
6300000000.0,0.088284499999999988
6600000000.0,0.10159
6900000000.0,0.091561299999999984
7200000000.0,0.095976099999999995
7500000000.0,0.087022999999999989
7800000000.0,0.1031955
8100000000.0,0.095711399999999988
8400000000.0,0.10149739999999999
8700000000.0,0.091228799999999985
9000000000.0,0.1011276
9300000000.0,0.089297699999999994
9600000000.0,0.098935099999999984
9900000000.0,0.092663700000000002
10200000000.0,0.097603499999999996
10500000000.0,0.10066479999999998
10800000000.0,0.10031829999999999
11100000000.0,0.090800599999999995
11400000000.0,0.10128039999999998
11700000000.0,0.093583299999999994
12000000000.0,0.10882789999999998
12300000000.0,0.10607479999999998
12600000000.0,0.11939739999999997
12900000000.0,0.098029999999999992
13200000000.0,0.10470389999999997
13500000000.0,0.090875899999999982
13800000000.0,0.097925699999999991
14100000000.0,0.089985999999999969
14400000000.0,0.097258199999999975
14700000000.0,0.087001099999999984
15000000000.0,0.098279999999999978
15300000000.0,0.11945009999999998
15600000000.0,0.10078239999999998
15900000000.0,0.089799299999999999
16200000000.0,0.10568109999999999
16500000000.0,0.095324099999999981
16800000000.0,0.10348709999999997
17100000000.0,0.094335999999999989
17400000000.0,0.11633809999999997
17700000000.0,0.1349467
18000000000.0,0.12832219999999997
18300000000.0,0.085315599999999991
18600000000.0,0.095501499999999989
18900000000.0,0.13553179999999998
19200000000.0,0.2226398
19500000000.0,0.096539600000000003
19800000000.0,0.095643799999999987
20100000000.0,0.088735700000000001
20400000000.0,0.1931609
20700000000.0,0.22200049999999999
21000000000.0,0.099832400000000002
21300000000.0,0.085885000000000003
21600000000.0,0.093662000000000009
21900000000.0,0.085502899999999993
22200000000.0,0.091230399999999989
22500000000.0,0.089186299999999996
22800000000.0,0.13685549999999999
23100000000.0,0.080854099999999984
23400000000.0,0.089462099999999989
23700000000.0,0.082804100000000005
24000000000.0,0.08889809999999998
24300000000.0,0.079133499999999996
24600000000.0,0.086531799999999992
24900000000.0,0.078137200000000004
25200000000.0,0.12010699999999999
25500000000.0,0.091982299999999989
25800000000.0,0.10575149999999997
26100000000.0,0.085841059999999997
26400000000.0,0.093175469999999969
26700000000.0,0.084629719999999992
27000000000.0,0.090249159999999995
27300000000.0,0.094139659999999986
27600000000.0,0.094007919999999967
27900000000.0,0.12292576
28200000000.0,0.13018029999999997
28500000000.0,0.14150959999999999
28800000000.0,0.10374359999999998
29100000000.0,0.099660799999999994
29400000000.0,0.14737734
29700000000.0,0.14367952000000001
30000000000.0,0.11332061999999998
30300000000.0,0.095213619999999985
30600000000.0,0.090878859999999978
30900000000.0,0.080882059999999992
31200000000.0,0.091580259999999997
31500000000.0,0.085072319999999979
31800000000.0,0.15478031999999997
32100000000.0,0.069673509999999994
32400000000.0,0.14596366999999999
32700000000.0,0.11170001999999998
33000000000.0,0.16360915999999998
33300000000.0,0.11202865999999997
33600000000.0,0.089352050000000016
33900000000.0,0.080618479999999992
34200000000.0,0.12736018999999998
34500000000.0,0.079791399999999985
34800000000.0,0.098006400000000007
35100000000.0,0.082642699999999999
35400000000.0,0.0820496
35700000000.0,0.07696900000000001
36000000000.0,0.083266499999999993
36300000000.0,0.11555960000000001
36600000000.0,0.12027169999999998
36900000000.0,0.10962439999999998
37200000000.0,0.11570819999999998
37500000000.0,0.10969359999999999
37800000000.0,0.13667980000000002
38100000000.0,0.1347487
38400000000.0,0.20092139999999997
38700000000.0,0.23112569999999999
39000000000.0,0.25645579999999996
39300000000.0,0.19956172
39600000000.0,0.16868490999999999
39900000000.0,0.12117115000000001
40200000000.0,0.088073900000000011
40500000000.0,0.07629888999999998
40800000000.0,0.078623849999999995
41100000000.0,0.075711689999999998
41400000000.0,0.083688789999999999
41700000000.0,0.071819449999999993
42000000000.0,0.079930799999999996
